,Age,workclass,fnlwgt,education num,marital-status,Occuption,race,sex,capital gain,capital loss,hours per week,native country,revenue
476,34,3,108116,13,2,9,0,1,0,0,50,0,1
477,38,4,99146,13,2,3,0,1,15024,0,80,0,1
478,50,3,196232,9,2,3,0,1,7688,0,50,0,1
479,24,2,248344,10,0,5,3,1,0,0,50,0,0
480,37,2,186035,10,2,12,0,1,0,0,45,0,1
481,44,3,177905,10,0,6,0,1,0,0,58,0,1
482,28,3,85812,10,2,11,0,0,0,0,40,0,0
483,42,3,221172,13,2,3,0,1,0,0,40,0,1
484,74,3,99183,10,0,0,0,0,0,0,9,0,0
485,38,5,190387,9,2,2,0,1,0,0,50,0,0
486,44,5,202692,14,2,9,0,1,0,0,40,0,0
487,44,3,109339,7,0,6,4,0,0,0,46,5,0
488,26,3,108658,9,4,6,0,1,0,0,40,0,0
489,36,3,197202,9,2,7,3,1,0,0,40,0,0
490,41,3,101739,12,2,3,0,0,0,0,50,0,1
491,67,3,231559,15,2,9,0,1,20051,0,48,0,1
492,39,2,207853,8,2,12,0,1,0,0,50,0,0
493,57,3,190942,2,6,8,3,0,0,0,30,0,0
494,29,3,102345,11,5,2,0,1,0,0,40,0,0
495,31,4,41493,13,4,4,0,0,0,0,45,0,0
496,44,3,210525,10,2,13,0,1,0,0,40,0,0
497,29,3,133937,16,4,9,0,1,0,0,40,0,0
498,30,3,237903,10,4,5,0,0,0,0,40,0,0
499,27,3,163862,9,4,13,0,1,0,0,40,0,0
500,27,3,201872,10,2,11,0,1,0,0,50,0,0
501,32,3,84179,9,4,5,0,0,0,0,45,0,0
502,58,3,51662,6,2,7,0,0,0,0,8,0,0
503,35,2,233327,10,2,10,0,1,0,0,40,0,0
504,21,3,259510,9,4,5,0,1,0,0,36,0,0
505,28,3,184831,10,4,2,0,1,0,0,40,0,0
506,46,5,245724,10,0,3,0,1,0,0,50,0,0
507,36,5,27053,9,5,7,0,0,0,0,40,0,0
508,72,3,205343,7,6,0,0,0,0,0,40,0,0
509,35,3,229328,9,2,6,3,0,0,0,40,0,0
510,33,0,319560,11,0,2,3,0,0,0,40,0,1
511,69,3,136218,7,4,6,0,0,0,0,40,0,0
512,35,3,54576,9,2,6,0,1,0,0,40,0,0
513,34,3,148291,9,2,12,0,0,0,0,32,0,0
514,30,3,152453,7,2,7,0,1,0,0,40,4,0
515,28,3,114053,13,4,13,0,1,0,0,55,0,0
516,54,3,212960,13,2,11,0,1,0,0,35,0,1
517,47,3,264052,10,2,9,0,1,0,0,50,0,1
518,24,3,82804,9,4,5,3,0,0,0,40,0,0
519,52,5,334273,13,2,9,0,1,0,0,60,0,1
520,20,3,27337,9,4,5,2,1,0,0,48,0,0
521,43,4,188436,14,2,3,0,1,5013,0,45,0,0
522,45,3,433665,4,5,7,0,0,0,0,40,4,0
523,29,5,110663,9,5,2,0,1,0,0,35,0,0
524,47,3,87490,14,0,3,0,1,0,0,42,0,0
525,24,3,354351,9,4,2,0,1,0,0,40,0,0
526,51,3,95469,9,2,9,0,1,0,0,40,0,0
527,17,3,242718,7,4,11,0,1,0,0,12,0,0
528,37,3,22463,11,2,2,0,1,0,1977,40,0,1
529,27,3,158156,16,4,9,0,0,0,0,70,0,0
530,29,3,350162,13,2,3,0,1,0,0,40,0,1
531,36,5,28738,12,0,11,0,0,0,0,35,0,0
532,58,2,283635,13,4,9,0,0,0,0,40,0,0
533,26,5,86646,10,2,2,0,1,0,0,45,0,0
534,57,3,69884,9,2,11,0,1,0,0,40,0,1
535,59,3,199713,9,2,2,0,1,0,0,40,0,0
536,27,3,181659,9,2,6,0,1,0,0,40,0,0
537,31,5,340939,13,4,12,0,1,0,0,40,0,0
538,21,3,197747,10,4,11,0,0,0,0,24,0,0
539,29,3,34292,10,4,0,0,1,0,0,60,0,0
540,18,3,156764,7,4,7,0,1,0,0,40,0,0
541,52,3,25826,6,2,2,0,1,0,1887,47,0,1
542,57,4,103948,13,0,9,0,1,0,0,80,0,0
543,60,3,39352,4,4,13,0,1,0,0,48,0,1
544,31,3,168387,13,2,9,0,1,7688,0,40,8,1
545,23,3,117789,13,4,0,0,0,0,0,40,0,0
546,27,3,267147,9,4,11,0,1,0,0,40,0,0
547,42,5,214242,15,2,9,0,1,0,1902,50,0,1
548,25,3,200408,10,4,12,0,1,2174,0,40,0,0
549,49,3,136455,13,4,9,0,0,0,0,45,0,0
550,32,3,239824,13,4,12,0,1,0,0,40,0,0
551,19,3,217039,10,4,0,0,1,0,0,28,0,0
552,60,3,51290,4,0,7,0,0,0,0,40,0,0
553,42,2,175674,5,2,7,0,1,0,0,40,0,0
554,35,5,194404,12,4,4,0,1,0,0,40,0,0
555,48,3,45612,9,4,0,3,0,0,0,37,0,0
556,51,3,410114,14,2,2,0,1,0,0,40,0,1
557,29,3,182521,9,4,2,2,1,0,0,40,0,0
558,36,2,339772,9,5,3,3,1,0,0,40,0,0
559,17,3,169658,6,4,7,0,0,0,0,21,0,0
560,52,3,200853,14,0,9,0,0,6849,0,60,0,0
561,24,3,247564,9,4,2,0,1,0,0,40,0,0
562,24,3,249909,9,2,5,0,1,0,0,50,0,0
563,26,2,208122,13,4,9,0,1,1055,0,40,0,0
564,27,3,109881,13,4,7,0,0,0,0,20,0,0
565,39,3,207824,9,4,5,0,1,0,0,60,0,0
566,30,3,369027,9,2,13,3,1,0,0,45,0,0
567,50,5,114117,9,2,3,0,1,0,0,32,0,0
568,52,4,51048,13,2,11,0,1,0,0,55,0,0
569,46,3,102388,15,2,9,0,1,15024,0,45,0,1
570,23,3,190483,13,4,11,0,0,0,0,20,0,0
571,45,3,462440,7,6,7,3,0,0,0,20,0,0
572,65,3,109351,5,6,8,3,0,0,0,24,0,0
573,29,3,34383,11,2,13,0,1,0,0,55,0,0
574,47,3,241832,5,3,5,0,1,0,0,40,22,0
575,30,3,124187,9,4,4,3,1,0,0,60,0,0
576,34,3,153614,9,2,11,0,1,0,0,45,0,1
577,38,5,267556,9,2,11,0,1,0,0,64,0,0
578,33,3,205469,10,2,3,0,1,0,0,40,0,1
579,49,3,268090,13,2,11,0,1,0,0,26,0,1
580,47,5,165039,10,4,7,3,0,0,0,40,0,0
581,49,2,120451,6,5,7,3,0,0,0,40,0,0
582,43,3,154374,10,2,2,0,1,15024,0,60,0,1
583,30,3,103649,13,2,0,3,0,0,0,40,0,1
584,58,5,35723,9,2,2,0,1,0,0,60,0,0
585,19,3,262601,9,4,7,0,0,0,0,14,0,0
586,21,3,226181,13,4,5,0,1,0,0,40,0,0
587,33,3,175697,13,2,3,0,1,15024,0,60,0,1
588,47,4,248145,3,2,13,0,1,0,0,50,1,0
589,52,5,289436,16,2,9,0,1,0,0,60,0,1
590,26,3,75654,9,0,2,0,1,0,0,55,0,0
591,60,3,199378,9,2,2,0,1,0,0,40,0,0
592,21,3,160968,10,4,5,0,1,0,0,40,0,0
593,36,3,188563,10,2,11,0,1,5178,0,50,0,1
594,31,3,55849,10,2,2,0,1,0,0,45,0,0
595,50,4,195322,16,5,9,0,1,0,0,40,0,1
596,31,2,402089,9,0,0,0,0,0,0,40,0,0
597,71,3,78277,9,2,2,0,1,0,0,15,0,0
598,30,1,169496,13,2,12,0,1,0,0,40,0,1
599,20,3,130959,10,4,7,0,1,0,0,20,0,0
600,24,3,556660,9,4,3,0,1,4101,0,50,0,0
601,35,3,292472,16,2,9,1,1,0,0,40,18,1
602,38,1,143774,10,5,3,0,0,0,0,45,0,0
603,27,3,288341,9,4,6,0,0,0,0,32,0,0
604,29,1,71592,10,4,0,1,0,0,0,40,11,0
605,34,3,106742,9,2,2,0,1,0,0,45,0,0
606,44,3,219288,4,2,2,0,1,0,0,35,0,0
607,43,3,174524,9,2,6,0,1,0,0,40,0,1
608,44,5,335183,8,2,5,3,1,0,0,40,0,1
609,35,3,261293,14,4,11,0,1,0,0,60,0,0
610,27,3,111900,10,4,9,0,1,0,0,40,0,0
611,43,2,194360,14,4,9,0,1,0,0,38,0,0
612,20,3,81145,10,4,11,0,0,0,0,25,0,0
613,42,3,341204,12,0,9,0,0,8614,0,40,0,1
614,27,1,249362,10,2,13,0,1,3411,0,40,0,0
615,42,3,247019,9,2,2,3,1,0,0,40,0,1
616,24,3,172146,5,4,6,0,1,0,1721,40,0,0
617,48,0,110457,10,0,3,0,1,0,0,40,0,0
618,17,5,368700,7,4,4,0,1,0,0,10,0,0
619,33,3,182556,13,2,3,0,1,0,0,40,0,1
620,50,4,219420,9,2,11,0,1,0,0,50,0,1
621,22,3,240817,9,4,11,0,0,2597,0,40,0,0
622,17,3,102726,8,4,7,0,1,0,0,16,0,0
623,32,3,226267,10,2,0,0,1,0,0,40,4,0
624,31,3,125457,9,4,2,0,1,0,0,45,0,0
625,58,5,204021,9,6,3,0,1,0,0,50,0,0
626,29,2,92262,9,4,10,0,1,0,0,48,0,0
627,37,3,161141,11,2,2,0,1,0,0,40,20,1
628,34,5,190290,9,2,2,0,1,0,0,40,0,1
629,23,2,430828,10,5,3,3,1,0,0,40,0,0
630,18,1,59342,7,4,0,0,0,0,0,5,0,0
631,34,3,136721,9,0,3,0,0,0,0,40,0,0
632,45,2,86644,13,2,9,0,0,0,0,55,0,0
633,41,3,195124,14,4,3,0,1,0,0,35,21,0
634,26,3,167350,9,4,7,0,1,0,0,30,0,0
635,54,2,113000,10,2,4,0,1,0,0,40,0,0
636,24,3,140027,10,4,6,3,0,0,0,45,0,0
637,42,3,262425,10,2,9,0,1,0,0,50,0,0
638,20,3,316702,10,4,9,0,1,0,0,20,0,0
639,23,1,335453,13,4,12,0,0,0,0,20,0,0
640,35,3,203628,14,4,9,0,1,0,0,60,0,1
641,31,3,118710,14,2,12,0,1,0,1902,40,0,1
642,30,3,189620,13,4,9,0,0,0,0,40,12,0
643,19,3,475028,9,4,11,0,0,0,0,20,0,0
644,36,2,110866,13,4,9,0,1,0,0,50,0,0
645,31,3,243605,13,6,11,0,0,0,1380,40,1,0
646,21,3,163870,10,4,5,0,1,0,0,30,0,0
647,31,5,80145,10,2,2,0,1,0,0,40,0,0
648,46,3,295566,16,0,9,0,0,25236,0,65,0,1
649,44,3,63042,13,0,3,0,0,0,0,50,0,1
650,40,3,229148,8,2,7,3,1,0,0,40,2,0
651,45,3,242552,10,4,11,3,1,0,0,40,0,0
652,60,3,177665,9,2,2,0,1,0,0,35,0,0
653,18,3,208103,7,4,7,0,1,0,0,25,0,0
654,28,3,296450,13,2,9,0,1,0,0,40,0,0
655,36,3,70282,10,0,0,3,0,0,0,40,0,0
656,40,3,144995,11,2,12,0,1,4386,0,40,0,0
657,36,2,382635,13,0,0,0,0,0,0,35,6,0
658,31,3,295697,9,5,7,3,0,0,0,40,0,0
659,33,3,194141,9,2,6,0,1,0,0,40,0,0
660,19,1,378418,9,4,12,0,0,0,0,40,0,0
661,22,3,214399,10,4,11,0,0,0,0,15,0,0
662,34,3,217460,13,2,3,0,1,0,0,45,0,1
663,33,3,182556,9,4,7,0,1,0,0,40,0,0
664,41,3,125831,9,2,2,0,1,0,2051,60,0,0
665,29,3,271328,13,4,9,0,1,4650,0,40,0,0
666,50,2,50459,9,2,3,0,1,0,0,42,0,1
667,42,3,162140,13,2,3,0,1,7298,0,45,0,1
668,44,3,111502,9,2,11,0,0,0,0,40,0,0
669,20,3,299047,10,4,7,0,0,0,0,20,0,0
670,31,3,223212,9,2,7,0,1,0,0,40,4,0
671,23,3,352139,10,4,7,0,0,0,0,24,0,0
672,55,3,173093,10,0,0,1,0,0,0,40,0,0
673,26,3,181655,11,2,0,0,1,0,2377,45,0,0
674,25,3,332702,11,4,7,0,0,0,0,15,0,0
675,35,3,234901,10,2,2,0,1,2407,0,40,0,0
676,36,3,131414,10,4,11,3,0,0,0,36,0,0
677,43,1,260960,13,2,9,0,1,0,0,50,0,0
678,56,3,156052,9,6,7,3,0,594,0,20,0,0
679,42,3,279914,13,2,12,0,1,0,0,40,0,1
680,19,3,192453,10,4,7,0,0,0,0,25,0,0
681,55,5,200939,9,2,13,0,1,0,0,72,0,0
682,42,3,151408,14,4,3,0,0,14084,0,50,0,1
683,26,3,112847,11,4,12,0,1,0,0,40,0,0
684,17,3,316929,8,4,5,0,1,0,0,20,0,0
685,42,2,126319,13,2,9,0,0,0,0,40,0,1
686,55,3,197422,9,2,13,0,1,7688,0,40,0,1
687,32,3,267736,10,4,0,3,0,0,0,40,0,0
688,29,3,267034,7,4,2,3,1,0,0,40,19,0
689,46,1,193047,13,2,9,0,1,0,0,37,0,0
690,29,1,356089,13,2,3,0,1,7688,0,40,0,1
691,22,3,223515,13,4,9,0,1,0,0,20,0,0
692,58,5,87510,6,2,2,0,1,0,0,40,0,0
693,23,3,145111,9,4,13,0,1,0,0,50,0,0
694,39,3,48093,9,4,5,0,1,0,0,40,0,0
695,27,3,31757,11,4,2,0,1,0,0,38,0,0
696,54,3,285854,9,2,13,0,1,0,0,40,0,1
697,33,2,120064,13,4,9,0,0,0,0,45,0,0
698,46,0,167381,9,2,0,0,0,0,0,40,0,1
699,37,3,103408,9,4,4,3,1,0,0,40,0,0
700,36,3,101460,9,4,7,0,0,0,0,18,0,0
701,59,2,420537,9,2,0,0,0,0,0,38,0,1
702,34,2,119411,9,0,10,0,1,0,0,40,20,0
703,53,4,128272,16,2,3,0,1,0,0,70,0,1
704,51,3,386773,13,4,11,0,1,0,0,55,0,1
705,32,3,283268,6,5,7,0,0,0,0,42,0,0
706,31,1,301526,10,3,7,0,1,0,0,40,0,0
707,22,3,151790,10,2,11,0,0,0,0,30,9,0
708,47,5,106252,13,0,11,0,0,0,0,50,0,0
709,32,3,188557,9,4,6,0,1,0,0,40,0,0
710,26,3,171114,10,4,4,0,0,0,0,38,0,0
711,37,3,327323,3,5,4,0,1,0,0,32,24,0
712,31,3,244147,9,0,2,0,1,0,0,55,0,0
713,37,3,280282,11,2,12,0,0,0,0,24,0,1
714,55,3,116442,9,4,11,0,1,0,0,38,0,0
715,23,2,282579,11,0,12,0,1,0,0,56,0,0
716,36,3,51838,10,0,0,0,0,0,0,40,0,0
717,43,3,226902,13,2,11,0,1,0,0,50,0,1
718,54,3,279129,10,4,12,0,1,0,0,40,0,0
719,28,3,196690,11,4,6,0,0,0,1669,42,0,0
720,40,3,130760,11,2,3,0,1,0,0,50,0,1
721,41,5,49572,10,2,3,0,1,0,0,60,0,0
722,40,3,237601,13,4,11,4,0,0,0,55,0,1
723,42,3,169628,10,0,0,3,0,0,0,38,0,0
724,61,5,36671,9,2,4,0,1,0,2352,50,0,0
725,18,3,231193,8,4,6,0,1,0,0,30,0,0
726,48,3,102102,11,2,12,0,1,0,0,50,0,1
727,41,4,32185,13,2,12,0,1,0,0,40,0,0
728,23,3,211046,9,4,11,0,0,2463,0,40,0,0
729,60,3,31577,9,2,13,0,1,0,0,60,0,1
730,22,3,162343,10,4,7,3,1,0,0,20,0,0
731,61,3,128831,9,2,6,0,1,0,0,40,0,0
732,25,3,316688,9,4,6,3,1,0,0,40,0,0
733,46,3,90758,14,4,12,0,1,0,0,35,0,1
734,43,3,274363,13,2,3,0,1,0,1902,40,7,1
735,43,3,154538,12,0,2,0,1,0,0,40,0,0
736,24,3,106085,9,4,7,3,1,0,1721,30,0,0
737,68,5,315859,7,4,4,0,1,0,0,20,0,0
738,31,3,51471,9,0,0,0,0,0,0,38,0,0
739,17,3,193830,7,4,11,0,0,0,0,20,0,0
740,32,3,231043,9,2,2,0,1,5178,0,48,0,1
741,33,3,169879,13,2,9,0,1,3103,0,47,0,1
742,64,3,270333,13,2,9,0,1,0,0,40,0,1
743,20,3,138768,9,4,13,0,1,0,0,30,0,0
744,30,3,191571,9,5,7,0,0,0,0,36,0,0
745,43,3,94113,10,0,3,0,1,0,0,45,0,0
746,22,3,137510,10,4,0,0,1,0,0,40,0,0
747,17,3,32607,6,4,4,0,1,0,0,20,0,0
748,47,5,93208,9,2,7,0,0,0,0,75,25,0
749,41,3,254440,11,4,9,0,0,0,0,60,0,0
750,56,3,186556,10,2,2,0,1,0,0,50,0,1
751,64,3,169871,9,2,13,0,1,0,0,45,0,0
752,47,3,191277,9,2,13,0,1,0,0,50,0,1
753,48,3,167159,11,4,0,0,1,0,0,40,0,0
754,31,3,171871,14,4,9,0,0,0,0,46,0,0
755,29,3,154411,11,4,12,0,1,0,0,40,0,0
756,30,3,129227,9,6,0,0,0,0,0,40,0,0
757,32,3,110331,9,2,3,0,1,0,1672,60,0,0
758,57,3,34269,9,6,13,0,1,0,653,42,0,1
759,62,3,174355,9,6,7,0,0,0,0,40,0,0
760,39,3,680390,9,5,6,0,0,0,0,24,0,0
761,43,3,233130,10,4,0,0,1,0,0,25,0,0
762,24,4,165474,13,4,11,0,1,0,0,40,0,0
763,53,3,194259,10,2,0,0,0,4386,0,40,0,1
764,26,3,280093,10,4,5,0,1,0,0,40,0,0
765,73,5,177387,9,2,3,0,1,0,0,40,0,0
766,55,3,105304,9,2,6,0,1,0,0,40,0,0
767,25,3,499233,9,0,0,0,1,0,0,40,0,0
768,41,3,180572,13,0,9,0,0,0,0,50,0,1
769,24,3,321435,13,4,3,0,1,0,0,50,0,0
770,63,3,86108,9,6,4,0,1,0,0,6,0,0
771,17,3,198124,7,4,11,0,1,0,0,20,0,0
772,35,3,135162,10,2,2,0,1,0,0,50,0,0
773,51,3,146813,10,2,9,0,1,0,0,40,0,1
774,62,2,291175,13,6,9,0,0,0,0,48,0,0
775,55,3,387569,9,2,2,0,1,4386,0,40,0,1
776,43,3,102895,10,0,9,0,1,0,0,40,0,0
777,40,2,33274,9,0,7,0,0,0,0,50,0,0
778,37,3,86551,13,2,3,0,1,0,0,45,0,1
779,39,3,138192,13,2,2,0,1,0,0,40,0,0
780,31,3,118966,9,4,2,0,1,0,0,18,0,0
781,61,3,99784,14,6,9,0,0,0,0,40,0,1
782,26,3,90980,11,0,0,0,0,0,0,55,0,0
783,46,5,177407,9,2,11,0,1,0,0,50,0,0
784,26,3,96467,13,4,9,0,0,0,0,40,0,0
785,48,1,327886,16,0,9,0,1,0,0,50,0,1
786,34,3,111567,9,4,13,0,1,0,0,40,0,0
787,34,2,166545,9,4,0,0,0,0,0,40,0,0
788,59,3,142182,9,2,7,0,1,0,0,40,0,1
789,34,3,188798,13,4,9,0,0,0,0,40,0,0
790,49,3,38563,13,4,3,0,0,0,0,56,0,1
791,18,3,216284,7,4,0,0,0,0,0,20,0,0
792,43,3,191547,9,2,4,0,1,0,0,40,4,0
793,48,3,285335,7,2,3,0,1,0,0,50,0,0
794,28,4,142712,10,2,3,0,1,0,0,70,0,0
795,33,3,80945,9,2,6,0,1,0,0,40,0,0
796,24,3,309055,10,4,11,0,0,0,0,15,0,0
797,21,3,62339,6,4,5,0,1,0,0,40,0,0
798,17,3,368700,7,4,11,0,1,0,0,28,0,0
799,39,3,176186,10,2,4,0,1,0,0,50,0,1
800,29,5,266855,13,5,9,0,1,0,0,40,0,0
801,44,3,48087,13,2,3,0,1,0,0,40,0,1
802,24,3,121313,10,4,13,0,1,0,0,50,0,0
803,71,5,143437,14,2,11,0,1,10605,0,40,0,1
804,51,5,160724,13,2,11,1,1,0,2415,40,26,1
805,55,3,282753,3,0,7,3,1,0,0,25,0,0
806,41,3,194636,13,2,3,0,1,0,0,60,0,1
807,23,3,153044,9,4,5,3,0,0,0,7,0,0
808,38,3,411797,11,0,0,0,0,0,0,40,0,0
809,39,3,117683,9,2,13,0,1,0,0,40,0,1
810,19,3,376540,9,4,0,0,0,0,0,30,0,0
811,49,3,72393,5,0,6,0,0,0,0,40,0,0
812,32,3,270335,13,2,0,0,1,0,0,40,11,1
813,27,3,96226,9,2,2,0,1,0,0,70,0,0
814,38,3,95336,13,2,11,0,1,0,0,50,0,1
815,33,3,258498,10,2,2,0,0,0,0,60,0,0
816,23,3,205865,13,4,3,0,1,0,0,28,0,0
817,54,5,406468,9,2,11,3,1,0,0,40,0,0
818,29,3,177119,11,0,12,0,0,2174,0,45,0,0
819,35,5,372525,13,4,3,0,1,0,0,40,0,0
820,28,3,164170,11,2,0,1,0,0,0,40,3,0
821,37,3,183800,13,2,9,0,1,7688,0,50,0,1
822,42,5,177307,15,2,4,0,1,0,0,65,0,1
823,40,3,170108,14,2,9,0,1,0,0,40,0,0
824,47,3,341995,10,0,11,0,1,0,0,55,0,0
825,22,3,226508,13,4,3,0,0,0,0,50,0,0
826,30,3,87418,13,2,3,0,1,0,0,45,0,1
827,28,3,109165,9,2,12,0,1,0,0,40,0,0
828,63,2,28856,4,2,7,0,1,0,0,55,0,0
829,51,5,175897,5,2,2,0,1,0,0,20,0,0
830,22,3,99697,9,4,5,0,0,0,0,40,0,0
831,35,3,152375,9,4,11,0,1,0,0,45,0,0
832,46,3,171550,9,0,6,0,0,0,0,38,0,0
833,37,3,211154,10,0,6,0,1,0,0,52,0,0
834,24,3,202570,13,4,9,3,1,0,0,15,0,0
835,37,5,168496,9,0,5,0,1,0,0,10,0,0
836,53,3,68898,10,2,12,0,1,0,0,40,0,0
837,27,3,93235,9,4,11,0,1,0,0,30,0,0
838,38,3,278924,10,0,2,0,1,0,0,44,0,0
839,53,5,311020,6,2,4,0,1,0,0,60,0,0
840,34,3,175878,10,4,2,0,1,0,0,40,0,0
841,23,3,543028,9,4,11,3,1,0,0,40,0,0
842,39,3,202027,13,2,3,0,1,15024,0,45,0,1
843,43,3,158926,14,2,9,1,0,0,0,50,27,0
844,67,4,76860,9,2,3,1,1,0,0,40,0,1
845,81,5,136063,9,2,3,0,1,0,0,30,0,0
846,21,3,186648,10,4,7,0,1,0,0,20,0,0
847,23,3,257509,10,4,11,0,1,0,0,25,0,0
848,25,3,98155,10,4,13,0,1,0,0,40,0,0
849,42,3,274198,3,2,6,0,0,0,0,38,4,0
850,38,3,97083,10,2,0,3,0,0,0,40,0,0
851,32,3,262153,9,2,6,0,1,0,0,40,0,0
852,37,3,214738,9,2,6,0,1,0,0,40,0,0
853,51,3,138022,14,2,3,0,1,0,0,60,0,1
854,22,3,91842,10,4,11,0,0,0,0,42,0,0
855,33,3,373662,2,3,8,0,0,0,0,40,24,0
856,42,3,162003,9,0,6,0,1,0,0,55,0,0
857,51,2,241843,1,2,7,0,1,0,0,40,0,0
858,23,3,375871,9,2,0,0,0,0,0,40,4,0
859,37,3,186934,7,2,6,0,1,3103,0,44,0,1
860,37,3,176900,9,2,2,0,1,0,0,99,0,1
861,47,3,21906,14,4,9,0,0,0,0,25,0,0
862,41,3,132222,15,2,9,0,1,0,2415,40,0,1
863,33,3,143653,9,2,2,0,1,0,0,30,0,0
864,31,3,111567,13,4,11,0,1,0,0,40,0,1
865,31,3,78602,12,0,7,2,0,0,0,40,0,0
866,35,3,465507,9,2,6,3,1,0,0,40,0,0
867,38,4,196373,9,2,3,0,1,0,0,40,0,1
868,18,3,293227,9,4,7,0,0,0,0,45,0,0
869,20,3,241752,9,2,6,0,1,0,0,40,0,0
870,54,2,166398,10,0,3,3,0,0,0,35,0,0
871,40,3,184682,10,0,0,0,0,0,0,40,0,0
872,36,4,108293,13,2,3,0,0,0,1977,45,0,1
873,43,3,250802,10,0,2,0,1,0,0,35,0,0
874,44,5,325159,10,0,4,0,1,0,0,40,0,0
875,44,1,174675,9,2,9,0,0,0,0,40,0,1
876,43,3,227065,14,2,3,0,1,0,0,43,0,1
877,51,3,269080,4,6,7,3,0,0,0,40,0,0
878,18,3,177722,9,4,7,0,0,0,0,20,0,0
879,51,3,133461,10,2,3,0,1,0,0,40,0,0
880,44,4,398473,10,2,11,0,1,0,0,70,0,1
881,33,2,298785,6,0,13,0,1,0,0,40,0,0
882,33,5,123424,13,2,3,0,1,0,0,40,0,1
883,42,3,176286,12,2,3,0,1,0,0,40,0,1
884,25,3,150062,10,2,9,0,1,0,0,45,0,0
885,32,3,169240,9,0,6,0,0,0,0,38,0,0
886,32,3,288273,13,2,2,0,1,0,0,70,4,0
887,36,3,526968,6,0,3,0,0,0,0,40,0,0
888,28,3,57066,9,2,13,0,1,0,0,40,0,0
889,20,3,323573,9,4,7,0,0,0,0,20,0,0
890,35,4,368825,10,2,11,0,1,0,0,60,0,1
891,55,5,189721,9,2,2,0,1,0,0,20,0,0
892,48,3,164966,13,2,3,1,1,0,0,40,3,1
893,34,3,202046,9,2,2,0,1,0,0,35,0,1
894,28,3,161538,13,4,12,0,0,0,0,35,0,0
895,67,3,105252,13,6,3,0,1,0,2392,40,0,1
896,37,3,200153,9,2,2,0,1,0,0,40,0,0
897,44,3,32185,9,4,13,0,1,0,0,70,0,0
898,25,3,178326,10,4,11,0,0,0,0,40,0,0
899,21,3,255957,10,4,3,0,0,4101,0,40,0,0
900,40,1,188693,14,2,9,0,1,0,0,35,0,1
901,78,3,182977,9,6,7,3,0,2964,0,40,0,0
902,34,3,159929,9,0,5,0,1,0,0,40,0,0
903,49,3,123207,9,4,0,0,0,0,0,44,0,0
904,22,3,284317,12,4,0,0,0,0,0,40,0,0
905,60,5,154474,9,4,4,0,1,0,0,42,0,0
906,45,2,318280,9,6,10,0,1,0,0,40,0,1
907,63,3,254907,11,0,7,0,0,0,0,20,0,0
908,41,3,349221,9,4,2,3,0,0,0,35,0,0
909,47,3,335973,9,0,0,0,0,0,0,40,0,0
910,44,3,126701,9,0,2,0,1,0,0,40,0,0
911,51,3,122159,10,6,9,0,0,3325,0,40,0,0
912,46,3,187370,13,4,11,0,1,0,1504,40,0,0
913,41,3,194636,11,2,6,0,1,0,0,40,0,0
914,50,5,124793,9,2,2,0,1,0,0,30,0,0
915,47,3,192835,9,2,0,0,1,0,0,50,0,1
916,35,3,290226,9,4,3,0,1,0,0,45,0,0
917,56,3,112840,9,2,3,0,1,0,0,55,0,1
918,45,3,89325,14,0,9,0,1,0,0,45,0,0
919,48,0,33109,13,0,3,0,1,0,0,58,0,1
920,40,3,82465,10,2,6,0,1,2580,0,40,0,0
921,39,4,329980,13,2,3,0,1,15024,0,50,0,1
922,20,3,148294,10,4,7,0,1,0,0,40,0,0
923,50,3,168212,16,2,9,0,1,0,1902,65,0,1
924,38,1,343642,9,2,9,0,0,0,0,40,0,1
925,23,2,115244,13,4,9,0,0,0,0,60,0,0
926,31,3,162572,9,4,7,0,1,0,0,16,0,0
927,58,3,356067,13,2,0,0,1,0,0,40,0,0
928,66,3,271567,9,5,6,3,1,0,0,40,0,0
929,39,4,180804,9,2,3,0,1,0,0,40,0,1
930,54,5,123011,9,2,2,0,1,15024,0,52,0,1
931,26,3,109186,10,2,11,0,1,0,0,50,9,0
932,51,3,220537,9,0,6,0,0,0,0,40,0,0
933,34,3,124827,11,4,13,0,1,0,0,40,0,0
934,50,3,767403,9,2,6,0,1,3103,0,40,0,1
935,42,3,118494,10,2,9,0,1,0,0,44,0,1
936,38,3,173208,14,2,9,0,1,0,0,25,0,0
937,48,3,107373,4,2,5,0,1,0,0,40,0,0
938,33,3,26973,11,2,12,0,0,0,0,40,0,1
939,51,3,191965,9,6,7,0,0,0,0,32,0,0
940,22,3,122346,9,0,2,0,1,0,0,40,0,0
941,41,3,198316,10,4,2,0,1,0,0,50,28,0
942,48,2,123075,14,2,9,0,1,0,0,35,0,1
943,42,3,209370,9,5,11,0,0,0,0,30,0,0
944,34,3,33117,10,2,7,0,1,0,0,40,0,0
945,23,3,129042,9,4,6,3,0,0,0,40,0,0
946,56,3,169133,9,2,7,0,1,0,0,50,29,0
947,45,3,368561,9,2,3,0,1,0,0,55,0,1
948,48,3,207848,6,2,0,0,0,0,0,40,0,0
949,48,4,138370,14,3,11,1,1,0,0,50,3,0
950,31,3,93106,11,4,0,0,0,0,0,40,0,0
951,20,1,223515,12,4,7,0,1,0,1719,20,0,0
952,27,3,389713,10,4,11,0,1,0,0,40,0,0
953,32,3,206365,9,4,7,3,0,0,0,40,0,0
